t,energy,max_vort,bkm_integral,mag_energy,max_J,max_divB
0.0,0.07042471215280657,34.69666984735482,0.0,0.0032000000000000006,0.0,0.0
0.02,0.07017943563358153,34.51746481098724,0.6921413465834206,0.003211258791748081,0.5918845064371921,1.3492266520487659e-33
0.04,0.06991306957657635,34.41746178832814,1.3814906125765747,0.0032449038620820563,1.2185686752585072,3.0969813811502086e-33
0.06,0.06962504529081788,34.45779415129657,2.070243171972822,0.0033011010025487367,1.8837109904796518,3.51790446111024e-33
