B0,E_drop_hydro,E_drop_MHD,MHD_minus_hydro,int_Ohmic,int_visc_hydro,int_visc_MHD,max_J,ohmic_frac_half,ohmic_frac_eighth,max_vort_MHD,reused
0.08,0.004198410307079917,0.004613759632526471,0.000415349325446554,0.0005802100812816026,0.004073760338582395,0.003919949267936554,24.94811633817377,0.221144,0.939641,34.366620158042245,True
0.2,0.004198410307079917,0.006020730739126512,0.0018223204320465952,0.002575688045801089,0.004073760338582395,0.0033538650471914453,39.25150599259794,0.2505586418336025,0.9530229980422172,22.574780550717772,False
0.5,0.004198410307079917,0.0077355929023111,0.0035371825952311836,0.004800540690236752,0.004073760338582395,0.002881115744154089,24.204272909339895,0.6015380596828224,0.97044161022158,24.625331523054555,False
hydro_pct,5.96
hydro_max_vort,37.71638285089682
